task_id,episode_cluster_id,relative_path,source_class,document_id,signal_family_id,document_role,issue_date,publication_date,effective_date,expiry_date,geographic_scope,window_type,is_zero_result_capture,is_direct_official,is_update,parent_family_id,reviewer_1,reviewer_2,adjudication_status,notes,evidence_storage_type,review_origin,review_id,evidence_id,reviewer_1_decision,reviewer_2_decision,historical_availability_status,prior_episode_overlap_status,review_action,claim_eligibility_status,original_representative_relative_path
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Persian-Gulf_Captured-2026-09-11.pdf,GARD,,,zero_result_capture,,,,,Persian/Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,Complete official Gard query; no qualifying geographically relevant record published during 2026-01-27 through 2026-02-25.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Persian-Gulf_Captured-2026-09-11.pdf
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Gulf-of-Oman_Captured-2026-09-11.pdf,GARD,,,zero_result_capture,,,,,Gulf of Oman and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,Complete official Gard query; no qualifying geographically relevant record published during 2026-01-27 through 2026-02-25.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Gulf-of-Oman_Captured-2026-09-11.pdf
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Iran_Captured-2026-09-11.pdf,GARD,,,zero_result_capture,,,,,Iran and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,Official Gard Iran query results 1-20 of 36; adjudication depends on the companion page-02 capture.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Iran_Captured-2026-09-11.pdf
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Iran_Page-02_Captured-2026-09-11.pdf,GARD,,,zero_result_capture,,,,,Iran and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,Official Gard Iran query results 21-36 of 36; collectively complete with the first-page capture and contains no qualifying in-window record.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Iran_Page-02_Captured-2026-09-11.pdf
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Navigational-Warning_Captured-2026-09-11.pdf,GARD,,,zero_result_capture,,,,,Strait of Hormuz and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,Official Gard query results 1-19 of 19. The 2026-02-19 heavy-weather article is inside the date window but is not Hormuz-specific or geopolitical disruption evidence.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Navigational-Warning_Captured-2026-09-11.pdf
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Captured-2026-09-11.pdf,GARD,,,zero_result_capture,,,,,Strait of Hormuz and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,Official Gard war-risk query results 1-20 of 131; adjudication depends on companion pages 02-07.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Captured-2026-09-11.pdf
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-02_Captured-2026-09-11.pdf,GARD,,,zero_result_capture,,,,,Strait of Hormuz and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,Official Gard war-risk query results 21-40 of 131; no qualifying in-window record.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-02_Captured-2026-09-11.pdf
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-03_Captured-2026-09-11.pdf,GARD,,,zero_result_capture,,,,,Strait of Hormuz and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,Official Gard war-risk query results 41-60 of 131; no qualifying in-window record.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-03_Captured-2026-09-11.pdf
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-04_Captured-2026-09-11.pdf,GARD,,,zero_result_capture,,,,,Strait of Hormuz and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,Official Gard war-risk query results 61-80 of 131; no qualifying in-window record.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-04_Captured-2026-09-11.pdf
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-05_Captured-2026-09-11.pdf,GARD,,,zero_result_capture,,,,,Strait of Hormuz and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,Official Gard war-risk query results 81-100 of 131; the relevant Gulf-conflict result is dated 2026-02-28 and therefore falls after the fixed pre-onset cutoff.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-05_Captured-2026-09-11.pdf
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-06_Captured-2026-09-11.pdf,GARD,,,zero_result_capture,,,,,Strait of Hormuz and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,Official Gard war-risk query results 101-120 of 131; no qualifying in-window record.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-06_Captured-2026-09-11.pdf
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-07_Captured-2026-09-11.pdf,GARD,,,zero_result_capture,,,,,Strait of Hormuz and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,Official Gard war-risk query results 121-131 of 131; collectively completes the 131-result audit and contains no qualifying in-window record.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-07_Captured-2026-09-11.pdf
E051_GARD_pre_onset,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Sitemap_Captured-2026-09-11.pdf,GARD,,,methodology,,,,,Gard public sitemap,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Official sitemap capture documents the public index endpoints; it is an audit artifact and does not itself satisfy source-window coverage.,metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/GARD/pre_onset/E051_GARD_PreOnset_Sitemap_Captured-2026-09-11.pdf
E051_IUA_JWC_LMA_pre_onset,E051,E051/IUA_JWC_LMA/pre_onset/E051_LMA_PreOnset_Listed-Areas_Search-Audit_Captured-2026-09-11.pdf,IUA_JWC_LMA,,,access_limitation,,,,,Persian/Arabian Gulf and listed areas,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"Official current Listed Areas page is preserved, but the historical briefing archive is member-only. This documents an access limitation, not a confirmed zero result, and does not satisfy coverage.",metadata_reference_only,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,E051/IUA_JWC_LMA/pre_onset/E051_LMA_PreOnset_Listed-Areas_Search-Audit_Captured-2026-09-11.pdf
E038_MARAD_pre_onset,E038,MARAD/E038_MARAD_pre_onset__all-alerts.pdf,MARAD,1cf2d79d0aae6b3b,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Official date-only cancelled-alert search for 2025-01-27 through 2025-02-25. No listed results. Scope is retrieved MARAD alerts, not all advisories or all maritime incidents. Active alerts are not date-filtered. The zero is bounded by the displayed date filters and empty result section.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,MARAD/E038_MARAD_pre_onset__all-alerts.pdf
E038_GARD_pre_onset,E038,Shared/Gard/Gard_Sitemap.pdf,GARD,18363d1d97d37223,,methodology,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance applies to the background/audit role only; this row is not a positive predictive signal and does not automatically establish source-window coverage. Evidence and limitations: Sitemap index only. Documents endpoints; not an article-level complete inventory and not source-window coverage.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Gard_Sitemap.pdf
E038_GARD_pre_onset,E038,Shared/Gard/Gulf_of_Oman.pdf,GARD,daac667780825cad,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-9 of 9. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Gulf_of_Oman.pdf
E038_GARD_pre_onset,E038,Shared/Gard/Hormuz.pdf,GARD,e29669cf76b7be6b,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-9 of 9. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Hormuz.pdf
E038_GARD_pre_onset,E038,Shared/Gard/Iran_Page1.pdf,GARD,e1c6c65f16a866c3,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-20 of 36. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. Iran pages 1-2 must be assessed together.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Iran_Page1.pdf
E038_GARD_pre_onset,E038,Shared/Gard/Iran_Page2.pdf,GARD,0d02c0d9a178bb4a,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 21-36 of 36. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. Iran pages 1-2 must be assessed together.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Iran_Page2.pdf
E038_GARD_pre_onset,E038,Shared/Gard/Persian_Gulf.pdf,GARD,895c35391f216d83,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-16 of 16. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Persian_Gulf.pdf
E038_GARD_pre_onset,E038,Shared/Gard/Shared_Gard_Search_navigational-warning_retrieved-2026-09-12.pdf,GARD,729b1bb3f1de986c,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-19 of 19. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Shared_Gard_Search_navigational-warning_retrieved-2026-09-12.pdf
E038_GARD_pre_onset,E038,Shared/Gard/war_risk_page1.pdf,GARD,1031afdbd323baab,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-20 of 131. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. War-risk pages 1-7 must be assessed together. Broad keyword matches include unrelated Russia sanctions, pollution and prize announcements; keywords alone do not establish eligibility.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/war_risk_page1.pdf
E038_GARD_pre_onset,E038,Shared/Gard/war_risk_page2.pdf,GARD,c68db5d501a5e600,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 21-40 of 131. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. War-risk pages 1-7 must be assessed together. Broad keyword matches include unrelated Russia sanctions, pollution and prize announcements; keywords alone do not establish eligibility.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/war_risk_page2.pdf
E038_GARD_pre_onset,E038,Shared/Gard/war_risk_page3.pdf,GARD,b3a567a935a7a654,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 41-60 of 131. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. War-risk pages 1-7 must be assessed together. Broad keyword matches include unrelated Russia sanctions, pollution and prize announcements; keywords alone do not establish eligibility.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/war_risk_page3.pdf
